name,smiles,steiger,Marsili Partial Charges,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,RingCount,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Topliss fragments
1-butyl-1H-benzimidazolium,CCCC[N+]1=CN(C2=CC=CC=C21),777.0,777.0,2.3450885811376763,389.6445384300239,1777.9961606312406,-1.31,8.295578500721266,3.603400927138195,1.5680079718574509,9.096011838247808,6.41501490017253,7.955285285007731,4.871165638484965,3.337533772665168,2.3419384671792294,1.5766106332939431,7.955285285007731,4.871165638484965,3.337533772665168,2.3419384671792294,1.5766106332939431,2.2555000000000005,53.401700000000034,175.255,13.0,160.135,1.0,2.0,0.0,1.0,2.0,3.0,68.0,2.0,19.669999999999998,78.21161599737475,0.0,0.0,9.551078168738563,0.0,0.0,25.477292959539852,18.55355575984923,0.0,6.544756405912575,0.0,11.033401435232523,6.3273200747645415,0.0,0.0,4.567099647791355,0.0,4.9839785209472085,0.0,26.31013685145522,0.0,30.59278834861098,0.0,0.0,11.033401435232523,4.567099647791355,4.9839785209472085,6.544756405912575,0.0,19.765380445542643,30.59278834861098,0.0,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,23.87504468108454,0.0,0.0,47.06760371704017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2766203703703702,22.056712962962965,0.0,777.0
1-pentylpyridinium,CCCCC[n+]1ccccc1,777.0,777.0,2.2758012873675093,181.32408233692004,414.0733220718486,-0.8500000000000001,8.248522167487685,4.888623338494641,3.1686963369405072,7.9413112998685556,5.431851652578137,7.162392066194279,4.373065660031042,2.8204258152962214,1.7971720825785162,1.1277669345100028,7.162392066194279,4.373065660031042,2.8204258152962214,1.7971720825785162,1.1277669345100028,2.1643,46.16200000000003,150.245,11.0,134.117,0.0,1.0,0.0,0.0,1.0,4.0,60.0,1.0,3.88,68.68573315902184,0.0,0.0,4.567099647791355,0.0,0.0,19.410925891078243,6.4208216229260096,18.55355575984923,0.0,6.544756405912575,12.393687143226153,0.0,0.0,0.0,4.567099647791355,0.0,0.0,0.0,32.730958474381225,0.0,30.59278834861098,0.0,0.0,0.0,4.567099647791355,0.0,6.544756405912575,0.0,26.186202068468653,30.59278834861098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,19.26246486877803,0.0,0.0,42.08362519609297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2318055555555554,17.76819444444444,0.0,777.0
"1,3-didodecylimidazolium",CCCCCCCCCCCCn1cc[n+](c1)CCCCCCCCCCCC,777.0,777.0,1.878085835660927,399.00112573060443,3445659.703204781,-0.79,26.245448422545195,20.481470445050814,16.668356614814627,20.832370068042938,14.363703305156275,20.18282718467284,13.41279798672875,9.253226217356977,6.28598274672592,4.266917080876168,20.18282718467284,13.41279798672875,9.253226217356977,6.28598274672592,4.266917080876168,8.617400000000005,128.3150000000001,405.7350000000004,29.0,352.31100000000015,0.0,2.0,1.0,0.0,2.0,22.0,170.0,1.0,8.809999999999999,183.03876524016707,0.0,0.0,9.13419929558271,0.0,0.0,116.58062036619744,25.683286491704038,0.0,13.08951281182515,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,4.567099647791355,0.0,4.567099647791355,0.0,155.35341966972666,0.0,18.721007217990696,0.0,0.0,0.0,4.567099647791355,4.567099647791355,13.08951281182515,0.0,142.2639068579015,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5059452703454,0.0,0.0,41.70268091295465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7798613663103335,42.22013863368967,0.0,777.0
1-butylimidazolium,CCCC[n+]1cc[nH]c1,777.0,777.0,2.300190124309911,143.95957708432988,187.47026788919595,-0.79,6.331802679658953,3.277926450148013,1.8774104337799458,6.52709773749546,4.431851652578137,5.800584746628479,3.450415929220667,2.2028837352202486,1.3724606508026311,0.8003483873251712,5.800584746628479,3.450415929220667,2.2028837352202486,1.3724606508026311,0.8003483873251712,1.1023,35.89569999999999,125.19499999999996,9.0,112.091,1.0,2.0,0.0,1.0,2.0,3.0,50.0,1.0,19.669999999999998,55.529951465639535,0.0,4.9839785209472085,4.567099647791355,0.0,0.0,13.344558822616634,6.4208216229260096,0.0,6.544756405912575,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,4.567099647791355,0.0,4.9839785209472085,0.0,26.31013685145522,0.0,18.721007217990696,0.0,0.0,0.0,4.567099647791355,4.9839785209472085,6.544756405912575,0.0,19.765380445542643,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,12.841643245852019,0.0,12.524163646377618,22.671658940042263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15625,14.843749999999998,0.0,777.0
1-octylquinolinium,CCCCCCCC[n+]1cccc2c1cccc2,777.0,777.0,1.8759149271490707,470.49871601790824,17900.076675574248,-1.37,13.070902666489499,7.150470041160021,3.5601989515820254,12.631545744180547,8.91501490017253,11.438412948133175,7.28783230515163,5.028164944430471,3.54054867085615,2.4783844972289457,11.438412948133175,7.28783230515163,5.028164944430471,3.54054867085615,2.4783844972289457,4.4878000000000045,77.51900000000006,242.38600000000005,18.0,218.19399999999996,0.0,1.0,0.0,0.0,1.0,7.0,96.0,2.0,3.88,110.4622240339469,0.0,0.0,0.0,4.567099647791355,0.0,44.73975782831788,18.55355575984923,23.939779974314025,0.0,6.544756405912575,6.196843571613076,5.516700717616262,0.0,0.0,4.567099647791355,0.0,0.0,0.0,51.99342334315926,0.0,42.595045982382736,0.0,0.0,10.902924932081056,4.567099647791355,0.0,6.544756405912575,0.0,45.448666937246685,42.595045982382736,0.0,10.902924932081056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,49.42785466963712,0.0,0.0,54.085882829864715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384081396447468,29.44925193688586,0.0,777.0
tetraoctylphosphonium,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,777.0,777.0,4.739990559670617,280.9027041395251,13103902.033944791,0.43,33.43000000000001,27.024748768985706,22.627288329254775,24.298989873223324,16.242640687119284,24.246203468723284,16.09333818881354,11.30713578936526,7.944035690507798,5.580995118809409,25.140630659723193,18.62316031694824,15.77927174436483,13.0036799467772,10.500344669308943,12.44599999999998,159.8919999999997,483.8700000000006,33.0,415.32600000000025,0.0,0.0,0.0,0.0,1.0,28.0,200.0,0.0,0.0,213.13703703449357,0.0,0.0,0.0,0.0,0.0,130.4280947655787,51.36657298340809,7.262479190532857,24.647640109871684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7946677489868,24.647640109871684,0.0,0.0,0.0,7.262479190532857,0.0,24.647640109871684,0.0,0.0,181.7946677489868,0.0,0.0,0.0,0.0,0.0,0.0,7.262479190532857,7.262479190532857,0.0,0.0,0.0,128.41643245852023,50.330926601575726,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.80555555555555,0.0,777.0
tributyl(methoxymethyl)phosphonium,CCCC[P+](CCCC)(CCCC)COC,777.0,777.0,4.318049426696541,125.89633018288774,3002.6170383713143,0.39,16.39,10.538069141413324,6.862246743840834,12.278174593052025,7.7426406871192865,11.926529697829299,7.083154832685671,4.9908959309980245,3.3609874915070117,2.283492881588084,12.820956888829214,9.612976960820372,9.274017180244806,7.961642130961392,6.850478644764251,5.008200000000005,78.12100000000007,247.38299999999992,16.0,215.12699999999995,0.0,1.0,1.0,0.0,2.0,11.0,98.0,0.0,9.23,103.68162420486145,4.736862953800049,0.0,0.0,0.0,0.0,40.0336764678499,19.26246486877803,14.372276731810391,18.485730082403762,0.0,6.3479703690548295,0.0,0.0,0.0,4.736862953800049,0.0,0.0,0.0,59.296141336627926,31.943497992736123,0.0,0.0,0.0,7.262479190532857,0.0,31.943497992736123,4.736862953800049,0.0,59.296141336627926,0.0,0.0,0.0,0.0,0.0,0.0,7.262479190532857,7.262479190532857,0.0,0.0,6.3479703690548295,57.01065981995983,0.0,7.109797541277533,20.771211599071872,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.305555555555554,0.0,777.0
"N,N-dibutyl-N-methylbutanaminium",CCCC[N+](C)(CCCC)CCCC,777.0,777.0,3.889782594894758,98.62953293041048,1049.4439443432075,-0.04,13.959999999999999,8.28331493608625,6.419321112985788,10.86396103067893,6.681980515339465,10.811174626178888,6.517217237110113,4.850984256330207,3.154505512105528,1.9549138879254186,10.811174626178888,6.517217237110113,4.850984256330207,3.154505512105528,1.9549138879254186,3.833300000000003,65.50940000000007,200.38999999999993,14.0,170.14999999999998,0.0,1.0,0.0,0.0,1.0,9.0,86.0,0.0,0.0,91.08836155738754,4.483030857694624,0.0,0.0,0.0,0.0,40.0336764678499,19.26246486877803,0.0,26.681941200414915,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,59.296141336627926,26.681941200414915,0.0,0.0,0.0,0.0,0.0,31.16497205810954,0.0,0.0,59.296141336627926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.642229812988404,0.0,0.0,27.818883581749063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315,21.685000000000002,0.0,777.0
1-butyl-3-ethylimidazolium,c1c[n+](cn1CC)CCCC,777.0,777.0,2.4434857264367285,203.08257938150382,473.85251907573104,-0.79,8.307943192948091,4.164037352071751,2.371057050644277,8.104448006685086,5.363703305156274,7.454905123314985,4.41279798672875,2.835439545538181,1.8812649550471758,1.098764533409399,7.454905123314985,4.41279798672875,2.835439545538181,1.8812649550471758,1.098764533409399,1.5956000000000001,45.209000000000024,153.249,11.0,136.11299999999997,0.0,2.0,1.0,0.0,2.0,4.0,62.0,1.0,8.809999999999999,68.46980718102807,0.0,0.0,9.13419929558271,0.0,0.0,13.344558822616634,13.344558822616634,0.0,13.08951281182515,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,4.567099647791355,0.0,4.567099647791355,0.0,39.77863045705841,0.0,18.721007217990696,0.0,0.0,0.0,4.567099647791355,4.567099647791355,13.08951281182515,0.0,26.689117645233267,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08951281182515,12.841643245852019,0.0,0.0,41.70268091295465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.433194444444444,15.566805555555554,0.0,777.0
butylthiolanium,CCCC[S+]1CCCC1,777.0,777.0,1.9786517000201442,64.96788691072807,187.47026788919595,0.35,7.456951871657753,4.210953581180425,2.613618544897048,6.52709773749546,4.431851652578137,6.357995758769697,4.073132184970986,2.78540504317141,1.9025914962699317,1.2670203660730297,7.174492339697423,5.805182992539862,5.234894785954587,4.500667707623247,3.8010610982190887,2.1986,46.108000000000025,145.29099999999997,9.0,128.15499999999997,0.0,0.0,0.0,0.0,1.0,3.0,54.0,1.0,0.0,61.37916806240534,0.0,0.0,0.0,0.0,0.0,13.344558822616634,30.157445619547268,0.0,0.0,17.258560820240366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,17.258560820240366,0.0,0.0,0.0,10.894980750769237,0.0,17.258560820240366,10.894980750769237,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.894980750769237,31.436140098450828,11.505707213493578,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.849398148148149,0.8728240740740738,777.0
4-(2-methoxyethyl)-4-methylmorpholinium,O(CC[N+]1(C)CCOCC1)C,777.0,777.0,2.2504538204036324,110.65968562262319,332.39654051311635,-0.12,8.971911764705883,4.043932928601683,2.770789397618222,8.156854249492383,5.26776695296637,7.50635086354697,4.170170587798774,3.3954958000729265,2.386164249879778,1.319018420405367,7.50635086354697,4.170170587798774,3.3954958000729265,2.386164249879778,1.319018420405367,0.10959999999999992,43.48040000000001,160.23699999999997,11.0,142.093,0.0,3.0,2.0,0.0,3.0,3.0,66.0,1.0,18.46,68.48491029088902,13.956756765294722,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,26.868317876215944,19.634269217737724,0.0,0.0,0.0,0.0,13.956756765294722,0.0,0.0,0.0,0.0,53.612384635231194,0.0,0.0,0.0,0.0,0.0,58.095415492925824,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9379459689711,0.0,7.109797541277533,0.0,7.04767198267719,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105,20.395000000000003,0.0,777.0
1-(2-methoxyethyl)-1-methylpiperidinium,C[N+]1(CCCCC1)CCOC,777.0,777.0,2.250453820403632,108.13036060964237,332.39654051311635,-0.08,9.011575091575093,4.073454881754524,2.795274026263396,8.156854249492381,5.26776695296637,7.805209354269655,4.592820318609148,3.843783536156952,2.7311426954667475,1.810908681897015,7.805209354269655,4.592820318609148,3.843783536156952,2.7311426954667475,1.810908681897015,1.2632999999999999,46.51240000000002,158.26500000000001,11.0,138.10499999999996,0.0,2.0,1.0,0.0,2.0,3.0,66.0,1.0,9.23,69.73630717577875,9.219893811494673,0.0,0.0,0.0,0.0,0.0,19.26246486877803,7.109797541277533,26.744066759015258,6.544756405912575,0.0,0.0,0.0,0.0,9.219893811494673,0.0,0.0,0.0,19.26246486877803,40.398620706205364,0.0,0.0,0.0,0.0,0.0,44.88165156389999,4.736862953800049,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,43.37976494421037,7.109797541277533,0.0,7.04767198267719,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,18.270000000000003,0.0,777.0
"N-ethyl-N,N-dimethyl-1-propanaminium",CCC[N+](C)(C)CC,777.0,777.0,3.373381552563661,57.4071655715584,41.8157298068742,-0.04,7.96,3.079539221938775,3.026851631655436,6.621320343559643,3.6213203435596424,6.5685339390596,3.4410962854066867,2.9755660210841053,1.6849966060420103,0.7634413615167956,6.5685339390596,3.4410962854066867,2.9755660210841053,1.6849966060420103,0.7634413615167956,1.4927,37.807399999999994,116.22799999999998,8.0,98.08399999999999,0.0,1.0,0.0,0.0,1.0,3.0,50.0,0.0,0.0,52.8987088710079,4.483030857694624,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,0.0,27.18485677717953,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,20.268296022307258,27.18485677717953,0.0,0.0,0.0,0.0,0.0,31.667887634874155,0.0,0.0,20.268296022307258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.483030857694624,19.51033443475116,0.0,0.0,27.94281836473563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1631944444444444,12.836805555555555,0.0,777.0
"N-(2-hydroxyethyl)-N,N-dimethyl-1-propanaminium",CCC[N+](C)(C)CCO,777.0,777.0,3.4310512772790966,63.31640245632483,64.0524865010122,-0.08,8.92,3.854020551508844,4.425050505050506,7.328427124746191,4.121320343559643,6.7228543157461065,3.550217270236977,3.106551850567225,1.5342617547667323,0.9878415555020209,6.7228543157461065,3.550217270236977,3.106551850567225,1.5342617547667323,0.9878415555020209,0.4650999999999999,39.2192,132.227,9.0,114.08299999999998,1.0,2.0,1.0,1.0,2.0,4.0,56.0,0.0,20.23,57.6929426232039,9.58955825253533,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,0.0,27.246982335779872,6.544756405912575,0.0,0.0,0.0,0.0,9.58955825253533,0.0,0.0,0.0,13.344558822616634,33.79173874169245,0.0,0.0,0.0,0.0,0.0,43.381296994227775,0.0,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,17.572543669519774,6.4208216229260096,0.0,0.0,21.019081165045005,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,18.562499999999996,0.0,777.0
1-(2-ethoxy-2-oxoethyl)-pyridinium,CCOC(=O)C[n+]1ccccc1,777.0,777.0,2.4716659606850775,245.96526492984668,585.3846826146989,-1.38,8.71416195856874,4.488186487375711,2.6981307613188696,8.811554787871634,5.825698502695489,7.06467508474891,3.923542475682991,2.3528472891884795,1.3943047549505496,0.8954297893125125,7.06467508474891,3.923542475682991,2.3528472891884795,1.3943047549505496,0.8954297893125125,0.5371999999999998,43.270000000000024,166.20000000000002,12.0,154.10399999999998,0.0,3.0,2.0,0.0,3.0,3.0,64.0,1.0,30.18,71.59585837417586,4.736862953800049,0.0,4.794537184071822,4.567099647791355,0.0,6.06636706846161,6.923737199690624,12.13273413692322,6.606881964512918,0.0,12.393687143226153,6.544756405912575,0.0,5.969305287951849,14.098499785663225,0.0,0.0,0.0,13.4684936056032,6.606881964512918,30.59278834861098,0.0,0.0,5.969305287951849,4.567099647791355,12.576187252464766,16.076156543784446,0.0,6.923737199690624,30.59278834861098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.514061693864424,6.606881964512918,0.0,0.0,11.49083684748198,30.59278834861098,0.0,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775787037037037,27.390879629629634,0.0,777.0
"2-acetoxy-N,N,N-trimethylethanaminium",CC(=O)OCC[N+](C)(C)C,777.0,777.0,3.2906175777248623,115.26473935839903,81.23839910900195,-0.5700000000000001,9.430000000000001,3.562154412456972,7.43,8.198670612749268,4.4165022194363885,7.1779237388007795,3.3547919775753874,3.353974218626901,1.0674326911797156,0.4632335644939793,7.1779237388007795,3.3547919775753874,3.353974218626901,1.0674326911797156,0.4632335644939793,0.25570000000000004,39.5324,146.21,10.0,130.082,0.0,3.0,2.0,0.0,3.0,3.0,60.0,0.0,26.3,62.17377620055853,9.219893811494673,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.923737199690624,21.143015948031568,13.151638370425493,0.0,0.0,0.0,5.969305287951849,14.014430995566494,0.0,0.0,0.0,6.923737199690624,34.29465431845706,0.0,0.0,0.0,5.969305287951849,0.0,44.74699046410353,9.53140013787187,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,6.606881964512918,11.027787263607198,6.923737199690624,0.0,0.0,21.143015948031568,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266666666666667,23.840000000000007,0.0,777.0
1-(3-hydroxypropyl)pyridinium,c1cc[n+](cc1)CCCO,777.0,777.0,2.426522346587954,173.872282370036,251.66716234355823,-0.8900000000000001,7.219769484083424,4.011046940626403,2.1504230342026096,7.234204518682008,4.931851652578137,5.902498880507688,3.482186644861332,2.190479222452926,1.3517325749936617,0.8366742137536681,5.902498880507688,3.482186644861332,2.190479222452926,1.3517325749936617,0.8366742137536681,0.3565,38.339800000000004,138.19,10.0,126.09399999999998,1.0,2.0,1.0,1.0,2.0,3.0,54.0,1.0,24.11,60.75008268242463,5.106527394840706,0.0,4.567099647791355,0.0,0.0,6.06636706846161,0.0,25.16043772436215,0.0,0.0,18.93844354913873,0.0,0.0,0.0,9.67362704263206,0.0,0.0,0.0,12.965578028838586,6.606881964512918,30.592788348610984,0.0,0.0,0.0,4.567099647791355,11.713409359353623,6.544756405912575,0.0,6.4208216229260096,30.592788348610984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,12.965578028838586,0.0,0.0,30.592788348610984,4.567099647791355,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0518055555555557,20.448194444444447,0.0,777.0
1-hexylquinolinium,CCCCCC[n+]1cccc2c1cccc2,777.0,777.0,2.1109600862455813,442.6341571895934,6614.764771403353,-1.37,11.12546269314101,5.642375144970544,2.600552152095709,11.217332181807452,7.91501490017253,10.02419938576008,6.287832305151631,4.321058163243923,3.0405486708561495,2.1248311066356713,10.02419938576008,6.287832305151631,4.321058163243923,3.0405486708561495,2.1248311066356713,3.707600000000003,68.28500000000005,214.33200000000002,16.0,194.17199999999997,0.0,1.0,0.0,0.0,1.0,5.0,84.0,2.0,3.88,97.73233980515366,0.0,0.0,0.0,4.567099647791355,0.0,31.898114582465862,18.55355575984923,23.939779974314025,0.0,6.544756405912575,6.196843571613076,5.516700717616262,0.0,0.0,4.567099647791355,0.0,0.0,0.0,39.15178009730723,0.0,42.595045982382736,0.0,0.0,10.902924932081056,4.567099647791355,0.0,6.544756405912575,0.0,32.60702369139466,42.595045982382736,0.0,10.902924932081056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,36.586211423785095,0.0,0.0,54.085882829864715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366064814814815,26.467268518518516,0.0,777.0
diethanolammonium,C(CO)[NH2+]CCO,777.0,777.0,2.447472887876344,28.870765403276856,35.509609925153406,-0.12,6.880000000000001,5.88,5.88,5.535533905932738,3.414213562373095,4.300204584935732,2.448952112961402,1.3132389992843965,0.6664471802110241,0.32691175313246174,4.300204584935732,2.448952112961402,1.3132389992843965,0.6664471802110241,0.32691175313246174,-2.465599999999999,25.831,106.145,7.0,94.04899999999999,4.0,3.0,2.0,3.0,3.0,4.0,44.0,0.0,57.07000000000001,42.97240705901943,15.529843393687743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.303276740850986,0.0,0.0,0.0,0.0,0.0,15.529843393687743,0.0,0.0,0.0,0.0,26.303276740850986,0.0,0.0,0.0,0.0,5.316788604006331,36.5163315305324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,13.08951281182515,0.0,0.0,0.0,5.316788604006331,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,777.0
3-butyl-1-methyl-1H-imidazolium,C1=C[N+](CCCC)=CN1C,777.0,777.0,2.422977777805392,190.89259058064115,256.72310814936304,-0.79,7.318577633007602,3.3962719742551775,1.8650356476646408,7.397341225498538,4.825698502695489,6.747798342128436,3.8366770350253208,2.6704611873455546,1.5935989222832574,0.9746726803266175,6.747798342128436,3.8366770350253208,2.6704611873455546,1.5935989222832574,0.9746726803266175,1.1127000000000002,40.51600000000001,139.222,10.0,124.10199999999998,0.0,2.0,1.0,0.0,2.0,3.0,56.0,1.0,8.809999999999999,62.10486506663146,0.0,0.0,9.13419929558271,0.0,0.0,13.344558822616634,6.4208216229260096,0.0,13.592428388589765,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,4.567099647791355,0.0,4.567099647791355,7.04767198267719,26.31013685145522,0.0,18.721007217990696,0.0,0.0,0.0,4.567099647791355,4.567099647791355,13.592428388589765,0.0,19.765380445542643,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756405912575,12.841643245852019,0.0,7.04767198267719,34.77894371326403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.276944444444444,14.223055555555554,0.0,777.0
2-hydroxyethanaminium,C(CO)[NH3+],777.0,777.0,1.9747448713915894,8.0,6.854752972273345,-0.08,3.9200000000000004,2.92,1.9199999999999995,3.414213562373095,1.914213562373095,2.5685339390596003,1.3162277660168376,0.5771601883432526,0.15811388300841892,0.0,2.5685339390596003,1.3162277660168376,0.5771601883432526,0.15811388300841892,0.0,-1.7793999999999994,14.840900000000001,62.092,4.0,54.028,4.0,2.0,1.0,2.0,2.0,1.0,26.0,0.0,47.870000000000005,25.238317591434885,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.151638370425493,0.0,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,0.0,0.0,13.151638370425493,0.0,0.0,0.0,0.0,5.733667477162185,18.2581657652662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.544756405912575,0.0,0.0,0.0,0.0,5.733667477162185,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,777.0
"1-phenyl-2,3,5-trimethylpyrazolium",Cc1cc([n+](n1c2ccccc2)C)C,777.0,777.0,2.6248310691901757,440.8453308698885,2116.4238939696234,-1.5699999999999998,9.003504046519028,3.2935878057314896,1.327741004193145,10.129392033067417,6.698377302757664,8.858528806137672,4.8060678604624805,3.5980596772959075,2.5630670961351227,1.7972381985692671,8.858528806137672,4.8060678604624805,3.5980596772959075,2.5630670961351227,1.7972381985692671,1.91864,56.41900000000004,187.26600000000002,14.0,172.14599999999996,0.0,2.0,1.0,0.0,2.0,1.0,72.0,2.0,8.809999999999999,84.400528612307,0.0,0.0,0.0,0.0,9.36360587029037,18.19910120538483,19.056471336613843,12.990104268152233,5.693927994848461,5.687386274683562,7.04767198267719,5.693927994848461,0.0,0.0,4.681802935145185,0.0,4.681802935145185,7.04767198267719,13.847474399381248,0.0,47.78605840046658,0.0,5.687386274683562,0.0,4.681802935145185,4.681802935145185,7.04767198267719,13.847474399381248,11.387855989696922,36.39820241076966,0.0,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.075242264380485,0.0,6.06636706846161,60.59058759465685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361111111111111,22.63888888888889,0.0,777.0
