name-anion,smiles-anion,steiger-anion,Marsili Partial Charges-anion,BalabanJ-anion,BertzCT-anion,Ipc-anion,HallKierAlpha-anion,Kappa1-anion,Kappa2-anion,Kappa3-anion,Chi0-anion,Chi1-anion,Chi0n-anion,Chi1n-anion,Chi2n-anion,Chi3n-anion,Chi4n-anion,Chi0v-anion,Chi1v-anion,Chi2v-anion,Chi3v-anion,Chi4v-anion,MolLogP-anion,MolMR-anion,MolWt-anion,HeavyAtomCount-anion,HeavyAtomMolWt-anion,NHOHCount-anion,NOCount-anion,NumHAcceptors-anion,NumHDonors-anion,NumHeteroatoms-anion,NumRotatableBonds-anion,NumValenceElectrons-anion,RingCount-anion,TPSA-anion,LabuteASA-anion,PEOE_VSA1-anion,PEOE_VSA2-anion,PEOE_VSA3-anion,PEOE_VSA4-anion,PEOE_VSA5-anion,PEOE_VSA6-anion,PEOE_VSA7-anion,PEOE_VSA8-anion,PEOE_VSA9-anion,PEOE_VSA10-anion,PEOE_VSA11-anion,PEOE_VSA12-anion,PEOE_VSA13-anion,PEOE_VSA14-anion,SMR_VSA1-anion,SMR_VSA2-anion,SMR_VSA3-anion,SMR_VSA4-anion,SMR_VSA5-anion,SMR_VSA6-anion,SMR_VSA7-anion,SMR_VSA8-anion,SMR_VSA9-anion,SMR_VSA10-anion,SlogP_VSA1-anion,SlogP_VSA2-anion,SlogP_VSA3-anion,SlogP_VSA4-anion,SlogP_VSA5-anion,SlogP_VSA6-anion,SlogP_VSA7-anion,SlogP_VSA8-anion,SlogP_VSA9-anion,SlogP_VSA10-anion,SlogP_VSA11-anion,SlogP_VSA12-anion,EState_VSA1-anion,EState_VSA2-anion,EState_VSA3-anion,EState_VSA4-anion,EState_VSA5-anion,EState_VSA6-anion,EState_VSA7-anion,EState_VSA8-anion,EState_VSA9-anion,EState_VSA10-anion,EState_VSA11-anion,VSA_EState1-anion,VSA_EState2-anion,VSA_EState3-anion,VSA_EState4-anion,VSA_EState5-anion,VSA_EState6-anion,VSA_EState7-anion,VSA_EState8-anion,VSA_EState9-anion,VSA_EState10-anion,Topliss fragments-anion,name-cation,smiles-cation,steiger-cation,Marsili Partial Charges-cation,BalabanJ-cation,BertzCT-cation,Ipc-cation,HallKierAlpha-cation,Kappa1-cation,Kappa2-cation,Kappa3-cation,Chi0-cation,Chi1-cation,Chi0n-cation,Chi1n-cation,Chi2n-cation,Chi3n-cation,Chi4n-cation,Chi0v-cation,Chi1v-cation,Chi2v-cation,Chi3v-cation,Chi4v-cation,MolLogP-cation,MolMR-cation,MolWt-cation,HeavyAtomCount-cation,HeavyAtomMolWt-cation,NHOHCount-cation,NOCount-cation,NumHAcceptors-cation,NumHDonors-cation,NumHeteroatoms-cation,NumRotatableBonds-cation,NumValenceElectrons-cation,RingCount-cation,TPSA-cation,LabuteASA-cation,PEOE_VSA1-cation,PEOE_VSA2-cation,PEOE_VSA3-cation,PEOE_VSA4-cation,PEOE_VSA5-cation,PEOE_VSA6-cation,PEOE_VSA7-cation,PEOE_VSA8-cation,PEOE_VSA9-cation,PEOE_VSA10-cation,PEOE_VSA11-cation,PEOE_VSA12-cation,PEOE_VSA13-cation,PEOE_VSA14-cation,SMR_VSA1-cation,SMR_VSA2-cation,SMR_VSA3-cation,SMR_VSA4-cation,SMR_VSA5-cation,SMR_VSA6-cation,SMR_VSA7-cation,SMR_VSA8-cation,SMR_VSA9-cation,SMR_VSA10-cation,SlogP_VSA1-cation,SlogP_VSA2-cation,SlogP_VSA3-cation,SlogP_VSA4-cation,SlogP_VSA5-cation,SlogP_VSA6-cation,SlogP_VSA7-cation,SlogP_VSA8-cation,SlogP_VSA9-cation,SlogP_VSA10-cation,SlogP_VSA11-cation,SlogP_VSA12-cation,EState_VSA1-cation,EState_VSA2-cation,EState_VSA3-cation,EState_VSA4-cation,EState_VSA5-cation,EState_VSA6-cation,EState_VSA7-cation,EState_VSA8-cation,EState_VSA9-cation,EState_VSA10-cation,EState_VSA11-cation,VSA_EState1-cation,VSA_EState2-cation,VSA_EState3-cation,VSA_EState4-cation,VSA_EState5-cation,VSA_EState6-cation,VSA_EState7-cation,VSA_EState8-cation,VSA_EState9-cation,VSA_EState10-cation,Topliss fragments-cation,"Normal melting temperature, K","Temperature, K","Pressure, kPa"
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,1-nonyl-3-methylimidazolium,c1c[n+](cn1CCCCCCCCC)C,777.0,777.0,1.9301662838470268,252.7935609990015,3229.630628195844,-0.79,12.280372976776919,7.494939228760702,5.604699107750889,10.932875131431274,7.32569850269549,10.283332248061175,6.336677035025321,4.438228140311923,2.8435989222832574,1.885468977379735,10.283332248061175,6.336677035025321,4.438228140311923,2.8435989222832574,1.885468977379735,3.063200000000002,63.60100000000007,209.35699999999997,15.0,184.15699999999995,0.0,2.0,1.0,0.0,2.0,8.0,86.0,1.0,8.809999999999997,93.92957563861452,0.0,0.0,9.134199295582711,0.0,0.0,39.02784531432067,12.841643245852019,0.0,13.592428388589767,12.39368714322615,0.0,6.3273200747645415,0.0,0.0,4.5670996477913555,0.0,4.5670996477913555,7.0476719826771905,58.414244966085285,0.0,18.721007217990696,0.0,0.0,0.0,4.5670996477913555,4.5670996477913555,13.592428388589767,0.0,51.8694885601727,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49050776639465,0.0,0.0,41.82661569594122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368344407015944,21.631655592984057,0.0,777.0,271.0,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,1-nonyl-3-methylimidazolium,c1c[n+](cn1CCCCCCCCC)C,777.0,777.0,1.9301662838470268,252.7935609990015,3229.630628195844,-0.79,12.280372976776919,7.494939228760702,5.604699107750889,10.932875131431274,7.32569850269549,10.283332248061175,6.336677035025321,4.438228140311923,2.8435989222832574,1.885468977379735,10.283332248061175,6.336677035025321,4.438228140311923,2.8435989222832574,1.885468977379735,3.063200000000002,63.60100000000007,209.35699999999997,15.0,184.15699999999995,0.0,2.0,1.0,0.0,2.0,8.0,86.0,1.0,8.809999999999997,93.92957563861452,0.0,0.0,9.134199295582711,0.0,0.0,39.02784531432067,12.841643245852019,0.0,13.592428388589767,12.39368714322615,0.0,6.3273200747645415,0.0,0.0,4.5670996477913555,0.0,4.5670996477913555,7.0476719826771905,58.414244966085285,0.0,18.721007217990696,0.0,0.0,0.0,4.5670996477913555,4.5670996477913555,13.592428388589767,0.0,51.8694885601727,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49050776639465,0.0,0.0,41.82661569594122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368344407015944,21.631655592984057,0.0,777.0,345.15,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,1-methyl-1-propylpyrrolidinium,CCC[N+]1(CCCC1)C,777.0,777.0,2.3181907524622867,82.56842503028857,138.43802158919402,-0.04,7.071607142857144,2.695685283162381,1.6834320225575372,6.742640687119286,4.267766952966369,6.689854282619244,4.103003674737018,3.4974308657369333,2.4093382550672673,1.8622929196585596,6.689854282619244,4.103003674737018,3.4974308657369333,2.4093382550672673,1.8622929196585596,1.6367999999999998,40.3104,128.23899999999998,9.0,110.09499999999998,0.0,1.0,0.0,0.0,1.0,2.0,54.0,1.0,0.0,58.257819831875274,4.483030857694624,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,12.841643245852019,26.681941200414915,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,26.186202068468646,26.681941200414915,0.0,0.0,0.0,0.0,0.0,31.16497205810954,0.0,0.0,26.186202068468646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.379764944210365,0.0,0.0,13.971409182367813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34375,13.15625,0.0,777.0,383.6,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,1-dodecyl-3-methylimidazolium,CCCCCCCCCCCCn1cc[n+](c1)C,777.0,777.0,1.8130643587450739,291.0419965744118,14432.082098739817,-0.79,15.268105752469495,10.162176023191982,7.519426920354586,13.054195474990921,8.82569850269549,12.40465259162082,7.836677035025322,5.498888312091746,3.5935989222832587,2.4157990632696453,12.40465259162082,7.836677035025322,5.498888312091746,3.5935989222832587,2.4157990632696453,4.233500000000003,77.45200000000007,251.438,18.0,220.19,0.0,2.0,1.0,0.0,2.0,11.0,104.0,1.0,8.809999999999997,113.02440198180435,0.0,0.0,9.134199295582711,0.0,0.0,58.290310183098704,12.841643245852019,0.0,13.592428388589767,12.39368714322615,0.0,6.3273200747645415,0.0,0.0,4.5670996477913555,0.0,4.5670996477913555,7.0476719826771905,77.67670983486332,0.0,18.721007217990696,0.0,0.0,0.0,4.5670996477913555,4.5670996477913555,13.592428388589767,0.0,71.13195342895074,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7529726351727,0.0,0.0,41.82661569594122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.389930683155168,26.11006931684484,0.0,777.0,333.1,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,1-(2-methoxyethyl)-3-methyl-imidazolium,O(C)CCn1cc[n+](c1)C,777.0,777.0,2.422977777805392,195.2411061262379,256.72310814936304,-0.83,7.279051254089423,3.3663093367016943,1.842927825404145,7.397341225498537,4.825698502695488,6.448939851405753,3.3264936788974486,2.3097070765790253,1.3773428868310242,0.8306809597396168,6.448939851405753,3.3264936788974486,2.3097070765790253,1.3773428868310242,0.8306809597396168,-0.04100000000000015,37.484,141.194,10.0,128.09,0.0,3.0,2.0,0.0,3.0,3.0,56.0,1.0,18.04,60.853468181741746,4.736862953800049,0.0,9.134199295582711,0.0,0.0,0.0,0.0,7.1097975412775325,13.654553947190108,18.93844354913873,0.0,6.3273200747645415,0.0,0.0,9.303962601591405,0.0,4.5670996477913555,7.0476719826771905,6.544756405912576,13.716679505790452,18.721007217990696,0.0,0.0,0.0,4.5670996477913555,18.283779153581808,18.329291342389816,0.0,0.0,18.721007217990696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.151638370425491,0.0,7.1097975412775325,30.33577884845924,4.5670996477913555,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096388888888889,16.403611111111108,0.0,777.0,267.0,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,"N,N,N-triethyl-N-octylammonium",CC[N+](CC)(CC)CCCCCCCC,777.0,777.0,3.5369683994703074,119.03572751883092,1944.8861687551898,-0.04,14.960000000000004,9.205124088416529,6.1906337766181725,11.571067811865476,7.242640687119286,11.518281407365437,7.093338188813544,4.781697835266733,3.9984701023767593,2.372705723665062,11.518281407365437,7.093338188813544,4.781697835266733,3.9984701023767593,2.372705723665062,4.223400000000003,70.12640000000006,214.41699999999992,15.0,182.16099999999997,0.0,1.0,0.0,0.0,1.0,10.0,92.0,0.0,0.0,97.45330367178416,4.483030857694624,0.0,0.0,0.0,0.0,32.60702369139466,33.612854844923895,0.0,26.179025623650304,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,66.21987853631856,26.179025623650304,0.0,0.0,0.0,0.0,0.0,30.66205648134493,0.0,0.0,66.21987853631856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.186986218901,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3271604938271606,23.17283950617284,0.0,777.0,303.6,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,tetraethylammonium,CC[N+](CC)(CC)CC,777.0,777.0,3.8246842032074952,47.45811190640113,93.40990953421708,-0.04,8.960000000000003,3.8869850486282487,1.976711222469548,7.328427124746192,4.242640687119286,7.275640720246147,4.093338188813542,2.6065518505672247,2.6832815729997463,1.3416407864998734,7.275640720246147,4.093338188813542,2.6065518505672247,2.6832815729997463,1.3416407864998734,1.8828,42.42440000000001,130.255,9.0,110.09499999999996,0.0,1.0,0.0,0.0,1.0,4.0,56.0,0.0,0.0,59.2636509854045,4.483030857694624,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,26.179025623650304,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,27.694948798762496,26.179025623650304,0.0,0.0,0.0,0.0,0.0,30.66205648134493,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66205648134493,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2777777777777777,14.222222222222221,0.0,777.0,343.1,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,tetraethylammonium,CC[N+](CC)(CC)CC,777.0,777.0,3.8246842032074952,47.45811190640113,93.40990953421708,-0.04,8.960000000000003,3.8869850486282487,1.976711222469548,7.328427124746192,4.242640687119286,7.275640720246147,4.093338188813542,2.6065518505672247,2.6832815729997463,1.3416407864998734,7.275640720246147,4.093338188813542,2.6065518505672247,2.6832815729997463,1.3416407864998734,1.8828,42.42440000000001,130.255,9.0,110.09499999999996,0.0,1.0,0.0,0.0,1.0,4.0,56.0,0.0,0.0,59.2636509854045,4.483030857694624,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,26.179025623650304,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,27.694948798762496,26.179025623650304,0.0,0.0,0.0,0.0,0.0,30.66205648134493,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66205648134493,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2777777777777777,14.222222222222221,0.0,777.0,340.1,298.15,101.0
hexafluorophosphate,F[P-](F)(F)(F)(F)F,777.0,777.0,4.4312936752559775,62.74506838420408,4.1417094500762905,0.009999999999999952,7.01,0.6695585177281324,966414.0100000087,6.408248290463862,2.4494897427831783,2.7150004335553217,1.0141851056742195,0.9583148474999094,0.0,0.0,3.6094276245552375,3.0425553170226602,2.87494454249973,0.0,0.0,3.3824,13.568000000000005,144.96200000000005,7.0,144.96200000000005,0.0,0.0,0.0,0.0,7.0,0.0,48.0,0.0,0.0,34.355936634923424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98994288087755,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,7.808509083810692,7.808509083810692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.181433797066852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.194444444444436,-10.657407407407408,0.0,777.0,1-methyl-3-propylpyridinium,C[n+]1cc(CCC)c(cc1),777.0,777.0,2.7463063750318586,205.6381691811921,199.43527408837815,-0.8500000000000001,7.2592896174863375,3.35135132417704,1.8319082456942541,7.397341225498537,4.825698502695488,6.670828234631557,3.7682884826303935,2.6276713348949468,1.5396378824783006,1.0865717367486196,6.670828234631557,3.7682884826303935,2.6276713348949468,1.5396378824783006,1.0865717367486196,1.4635999999999998,41.61300000000002,136.218,10.0,122.10599999999997,0.0,1.0,0.0,0.0,1.0,2.0,54.0,1.0,3.88,62.32079104462522,0.0,0.0,4.5670996477913555,0.0,0.0,13.344558822616634,12.48718869138762,11.629818560158606,0.0,7.0476719826771905,12.39368714322615,0.0,0.0,0.0,4.5670996477913555,0.0,0.0,7.0476719826771905,19.765380445542647,0.0,30.08987277184637,0.0,0.0,0.0,4.5670996477913555,0.0,13.468493605603198,0.0,18.90801031431363,24.526421280149368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.40509473754901,0.0,0.0,43.064930110308545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0882870370370368,16.57837962962963,0.0,777.0,311.2,298.15,101.0
tetracyanoborate,N#C[B-](C#N)(C#N)C#N,777.0,777.0,4.837063250486345,205.39388572785725,93.40990953421708,-1.9750649350649352,7.0249350649350655,2.362273752973799,0.9711962359124192,7.328427124746192,4.242640687119286,4.366204651189458,2.049127729379168,1.3824231832787612,0.7745966692414833,0.17320508075688776,4.366204651189458,2.049127729379168,1.3824231832787612,0.7745966692414833,0.17320508075688776,-0.3136800000000001,28.206000000000003,114.884,9.0,114.884,0.0,4.0,4.0,0.0,5.0,0.0,40.0,0.0,95.16,52.06270013328306,0.0,0.0,21.047566218953946,0.0,23.874292326040443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145991148478288,0.0,21.047566218953946,0.0,0.0,0.0,0.0,0.0,0.0,23.874292326040443,6.145991148478288,0.0,6.145991148478288,0.0,44.92185854499439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.145991148478288,0.0,0.0,0.0,23.874292326040443,0.0,0.0,0.0,21.047566218953946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,777.0,1-butyl-1-methylpyrrolidinium,CCCC[N+]1(CCCC1)C,777.0,777.0,2.2187447496862025,92.90138860756123,244.73976155505193,-0.04,8.060401606425705,3.3800579180003054,1.9786123266639848,7.4497474683058345,4.76776695296637,7.396961063805794,4.603003674737018,3.8509842563302072,2.6973987309189806,1.8622929196585596,7.396961063805794,4.603003674737018,3.8509842563302072,2.6973987309189806,1.8622929196585596,2.0269,44.92740000000002,142.266,10.0,122.10599999999998,0.0,1.0,0.0,0.0,1.0,3.0,60.0,1.0,0.0,64.62276194627186,4.483030857694624,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,12.841643245852019,26.681941200414915,0.0,0.0,0.0,0.0,0.0,4.483030857694624,0.0,0.0,0.0,32.60702369139466,26.681941200414915,0.0,0.0,0.0,0.0,0.0,31.16497205810954,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80058656713639,0.0,0.0,13.971409182367813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355,14.645,0.0,777.0,379.0,298.15,101.0
