BalabanJ-cation,BertzCT-cation,NumHDonors-cation,PEOE_VSA6-cation,EState_VSA5-cation,BalabanJ-anion,HallKierAlpha-anion,Kappa2-anion,Kappa3-anion,MolWt-anion,HeavyAtomMolWt-anion,PEOE_VSA4-anion,PEOE_VSA10-anion,SlogP_VSA5-anion,EState_VSA2-anion,EState_VSA3-anion,EState_VSA8-anion,VSA_EState10-anion,Temperature_K,Pressure_kPa
2.6853142547,199.492546318,0.00518248980042,25.2574079984,31.1941494026,3.98726434151,-0.316044166441,2.06264199867,119315.072377,164.661463116,163.503413497,6.97213474333,0.240204126333,1.44457938103,1.81816759314,0.066896049819,1.14765811672,-4.30695768655,328.476000331,24862.7822086
0.698920032103,52.598152783,0.0718027269669,39.8029047921,40.2628004156,1.54641173395,0.323140879772,1.19999496081,317808.641339,102.71450396,103.211808358,11.2752023039,1.61506631088,2.78794750052,3.69763209636,0.641174886208,2.41343757737,5.52511573984,40.3122281792,41915.3718745
