steiger-anion,Marsili Partial Charges-anion,BalabanJ-anion,BertzCT-anion,Ipc-anion,HallKierAlpha-anion,Kappa1-anion,Kappa2-anion,Kappa3-anion,Chi0-anion,Chi1-anion,Chi0n-anion,Chi1n-anion,Chi2n-anion,Chi3n-anion,Chi4n-anion,Chi0v-anion,Chi1v-anion,Chi2v-anion,Chi3v-anion,Chi4v-anion,MolLogP-anion,MolMR-anion,MolWt-anion,HeavyAtomCount-anion,HeavyAtomMolWt-anion,NHOHCount-anion,NOCount-anion,NumHAcceptors-anion,NumHDonors-anion,NumHeteroatoms-anion,NumRotatableBonds-anion,NumValenceElectrons-anion,RingCount-anion,TPSA-anion,LabuteASA-anion,PEOE_VSA1-anion,PEOE_VSA2-anion,PEOE_VSA3-anion,PEOE_VSA4-anion,PEOE_VSA5-anion,PEOE_VSA6-anion,PEOE_VSA7-anion,PEOE_VSA8-anion,PEOE_VSA9-anion,PEOE_VSA10-anion,PEOE_VSA11-anion,PEOE_VSA12-anion,PEOE_VSA13-anion,PEOE_VSA14-anion,SMR_VSA1-anion,SMR_VSA2-anion,SMR_VSA3-anion,SMR_VSA4-anion,SMR_VSA5-anion,SMR_VSA6-anion,SMR_VSA7-anion,SMR_VSA8-anion,SMR_VSA9-anion,SMR_VSA10-anion,SlogP_VSA1-anion,SlogP_VSA2-anion,SlogP_VSA3-anion,SlogP_VSA4-anion,SlogP_VSA5-anion,SlogP_VSA6-anion,SlogP_VSA7-anion,SlogP_VSA8-anion,SlogP_VSA9-anion,SlogP_VSA10-anion,SlogP_VSA11-anion,SlogP_VSA12-anion,EState_VSA1-anion,EState_VSA2-anion,EState_VSA3-anion,EState_VSA4-anion,EState_VSA5-anion,EState_VSA6-anion,EState_VSA7-anion,EState_VSA8-anion,EState_VSA9-anion,EState_VSA10-anion,EState_VSA11-anion,VSA_EState1-anion,VSA_EState2-anion,VSA_EState3-anion,VSA_EState4-anion,VSA_EState5-anion,VSA_EState6-anion,VSA_EState7-anion,VSA_EState8-anion,VSA_EState9-anion,VSA_EState10-anion,Topliss fragments-anion,steiger-cation,Marsili Partial Charges-cation,BalabanJ-cation,BertzCT-cation,Ipc-cation,HallKierAlpha-cation,Kappa1-cation,Kappa2-cation,Kappa3-cation,Chi0-cation,Chi1-cation,Chi0n-cation,Chi1n-cation,Chi2n-cation,Chi3n-cation,Chi4n-cation,Chi0v-cation,Chi1v-cation,Chi2v-cation,Chi3v-cation,Chi4v-cation,MolLogP-cation,MolMR-cation,MolWt-cation,HeavyAtomCount-cation,HeavyAtomMolWt-cation,NHOHCount-cation,NOCount-cation,NumHAcceptors-cation,NumHDonors-cation,NumHeteroatoms-cation,NumRotatableBonds-cation,NumValenceElectrons-cation,RingCount-cation,TPSA-cation,LabuteASA-cation,PEOE_VSA1-cation,PEOE_VSA2-cation,PEOE_VSA3-cation,PEOE_VSA4-cation,PEOE_VSA5-cation,PEOE_VSA6-cation,PEOE_VSA7-cation,PEOE_VSA8-cation,PEOE_VSA9-cation,PEOE_VSA10-cation,PEOE_VSA11-cation,PEOE_VSA12-cation,PEOE_VSA13-cation,PEOE_VSA14-cation,SMR_VSA1-cation,SMR_VSA2-cation,SMR_VSA3-cation,SMR_VSA4-cation,SMR_VSA5-cation,SMR_VSA6-cation,SMR_VSA7-cation,SMR_VSA8-cation,SMR_VSA9-cation,SMR_VSA10-cation,SlogP_VSA1-cation,SlogP_VSA2-cation,SlogP_VSA3-cation,SlogP_VSA4-cation,SlogP_VSA5-cation,SlogP_VSA6-cation,SlogP_VSA7-cation,SlogP_VSA8-cation,SlogP_VSA9-cation,SlogP_VSA10-cation,SlogP_VSA11-cation,SlogP_VSA12-cation,EState_VSA1-cation,EState_VSA2-cation,EState_VSA3-cation,EState_VSA4-cation,EState_VSA5-cation,EState_VSA6-cation,EState_VSA7-cation,EState_VSA8-cation,EState_VSA9-cation,EState_VSA10-cation,EState_VSA11-cation,VSA_EState1-cation,VSA_EState2-cation,VSA_EState3-cation,VSA_EState4-cation,VSA_EState5-cation,VSA_EState6-cation,VSA_EState7-cation,VSA_EState8-cation,VSA_EState9-cation,VSA_EState10-cation,Topliss fragments-cation,"Temperature, K","Pressure, kPa","Viscosity, Pa&#8226;s"
777.0,777.0,4.005573256109436,168.87177906073782,867.906196784856,-0.41280889170941537,8.507507492740944,2.1611863609164823,95777.5112954491,7.65561627228489,3.69806293004438,3.8911496539350594,1.6428382372847372,1.1453893001707154,0.39250619560152983,0.13388420886591282,4.661903849865967,2.9893385313214482,2.645895228435243,1.3691488752177823,0.7236410551045588,0.9243270727166957,20.889525138646505,161.99051774287378,8.941749078921854,160.91574776032576,0.03676556137289121,2.518712429707194,2.1701376769439595,0.025092107814620904,7.426953655225907,0.9688190808609657,54.938297459763426,0.01140197789412449,44.254589490013586,48.352123677059005,8.071160364459933,0.6805931447643617,6.9100362317284585,8.39431716677339,0.525653150644826,1.180869454854458,1.199995710385391,1.139373243460645,0.9475279191918604,0.22869415061068715,6.310425004077323,0.8947518896887218,0.08701861091575265,10.690437418342658,24.701516500515748,1.2511404740004517,0.0149233068552209,0.13947647605410812,5.862165330573289,0.9109054787390568,1.930857394702158,0.0,1.4461453979626306,11.003723100495808,0.8476816424588011,14.181750746186328,8.493788488737524,2.8727971454647703,1.6851330834152956,0.3111199340482478,0.0,1.547924761388262,0.0,16.18395320445558,0.011148946738964332,1.1255555070046983,14.937264086188067,1.0332821485201102,0.21982252539571062,2.0504230269889185,2.1946231816817936,0.17997348385976483,0.10610871442260082,1.189016968311051,2.5833572757597016,22.76698204877076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01692991305132,-3.475593625298808,-4.5846233696764,777.0,777.0,777.0,2.547881184930224,184.7929338692946,349260.75825394015,-0.6992433585417878,8.089257338661959,4.095117597891788,5.108414099785148,7.835916739750521,5.106483152529117,7.222020489364666,4.188134164578464,2.9479985662544603,1.848595389057463,1.1672088422461595,7.251687698259294,4.270951094995573,3.0936747855560123,2.0095981445746283,1.3194493323929377,1.4906370998642624,43.980153794841975,148.07371774287375,10.57514058561179,131.3167585805701,0.045064960248206325,1.802326934264107,0.8248594143882102,0.03707581927477215,1.8356408764785728,3.5962381229396936,59.79383362420012,0.9468295520651542,8.35391196432034,66.10361372867956,0.5671986245808571,0.057148915210923794,7.547548378688676,0.08249961482389313,0.00783808089836567,14.580221283044656,9.20163553097662,2.6754564558187552,13.822997395304085,10.598202102273985,1.1259505122606277,4.937263234174644,0.02763446515126067,0.023191452943221433,4.572559113606387,0.07632140552539052,3.5926624740340984,5.508493089682519,30.186745505515955,3.433953614327962,17.477576115549446,0.0,0.09178104858072259,0.31469367932808356,4.059756777384267,7.527074770935288,11.279982282229629,0.6069039076414734,24.387475488241343,17.126691385793837,0.0,0.028031239384488076,0.0,0.0033085434989433174,0.0,0.23556165104130053,0.22984152062247573,0.09695902959918151,0.17327580855416166,4.962344195773928,19.3364902964348,1.204254285725175,7.938134817935411,31.071819489109746,0.23553562052976013,0.0061309818659221115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627371246008148,15.653340094826985,0.0034640828985576006,777.0,314.5256874151638,585.2261180919138,0.19713931091719988
1.0,1.0,1.2562404658342605,158.642619364468,13928.927925941076,0.4257274666193312,4.858799689905469,1.3597030530334104,288615.14430327277,4.165638433861646,2.0812277622023148,2.1003907919312654,1.0084141637923092,0.8986048654739082,0.5270939867710396,0.2770563353992056,2.6188179529587634,2.0519320838118977,2.2661784722969838,1.7273816356882878,0.9930344008202568,1.546312550541593,11.477044193195331,93.66189325543552,4.969850957768185,93.87736628430736,0.2860024671240227,2.141197884130719,1.7962817478220217,0.187940204602084,4.28024792372183,1.319135145147002,30.634815914927522,0.10616954739578759,36.48390559212886,25.27420866590524,6.31708156567268,1.6559862582436953,7.678143691493045,11.996250564823804,3.4154498904159736,6.0097286021407745,3.8490525005285723,3.198440118813922,2.6924406412272393,1.7314021707750817,9.122088375837249,2.952022845963621,0.819092671276954,17.095165108599865,15.924450977923684,4.019631960837036,0.2968359795576155,1.3679344273249274,8.622450535358182,2.5394027878948013,3.5403898689758866,1.0,4.617508602373978,6.572753961445551,2.8949868757093697,11.199885622708434,8.837441583683637,8.880288989566099,6.697782380694321,2.8855821509219477,1.0,2.102118837150156,1.0,13.696606338892636,0.25293616228396276,3.078611561963775,11.869217329052507,3.196565727905214,1.2626102369153898,3.3324711467371477,5.377301675768971,1.4720787990884423,0.8829808374310192,3.7400104024452956,5.44075379991784,17.323177861602193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.532908903933446,15.112527222601443,6.076533608613812,1.0,1.0,1.0,0.43296480734209775,51.21212644126395,4697462.950302798,0.30880602497317067,4.249425140918874,3.682442674769995,53.45581209249971,2.8312873146811066,1.9355978225009747,2.8977430562085065,2.027173024224713,1.4618670414695853,1.0610440840696695,0.7706796137017081,3.015706351282099,2.3731528931773784,2.1062496543068208,1.8109372224145441,1.5117332513197932,1.844044514892207,19.543074134303005,57.23672663016942,3.8918811646830416,48.7124182052689,0.2887345439163037,0.5252389091922466,0.43995985482315053,0.22040169198065504,0.44050520269962407,4.067395366187037,23.96031236294735,0.2459762136627329,5.3727628212618335,25.261097338243964,1.8784777596394058,0.6350186330633297,3.1537409511398566,0.6535045160801296,0.2973722629158844,19.72170372319299,7.5980215160598945,5.857593549295772,5.9757743474225835,4.229382433980517,3.540723898738567,2.6249352520408378,0.40671356669359265,0.3698322984017217,1.3181363792928176,0.6291025371419613,1.886844951158807,3.1496490080096593,25.804312398033716,9.105827756930312,7.561787636913714,1.0,0.739718848662943,1.5192540752183212,1.4664155483586172,9.25013971116038,4.632351481836776,2.2922640289103877,26.408383008828753,7.10682745501846,1.0,0.5316695786163065,1.0,0.1371350371896233,1.0,1.302021726609818,1.2727828883106882,0.8684731312758646,1.1502651575502691,3.6820274938626474,23.279997984965135,7.120012801860281,8.267846445426141,9.94631102703446,1.2062075256972524,0.19240307411860888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.297951963744091,6.214022508024254,0.14364577970887737,1.0,19.814681308254865,6683.862698199596,1.4521878998808067
